customer_id,total_debit_amount_cad,total_credit_amount_cad,debit_count,credit_count,transaction_frequency,avg_transaction_interval_day,mode_transaction_interval_day,mode_transaction_type,date_range,max_credit_transaction_amount,avg_credit_transaction_amount,max_debit_transaction_amount,avg_debit_transaction_amount,ecommerce_ratio,cash_ratio
SYNCID0000012574,78270.85,155766.38999999998,89,20,109,1.82,0,1,91,16287.42,3913.5425000000005,96630.29,1750.1841573033705,0.2037037037037037,0.6666666666666666
SYNCID0000012575,128931.5,228635.02,372,34,406,1.0340909090909092,0,1,91,35499.5,3792.1029411764707,71871.11,614.6102688172043,0.4252199413489736,1.0
SYNCID0000012576,324.81,15471.5,105,1,106,1.625,0,1,91,324.81,324.81,4043.58,147.34761904761905,0.1509433962264151,0.0
SYNCID0000012577,475175.94999999995,131614.94,31,7,38,2.9,1,1,87,468601.69,67882.27857142857,102112.63,4245.6432258064515,0.3333333333333333,0.0
SYNCID0000012578,35919.67,35970.69,99,18,117,1.5789473684210527,0,1,90,11906.11,1995.5372222222222,7969.09,363.34030303030306,0.23863636363636365,0.0
SYNCID0000012579,7696.79,860.53,4,9,13,7.7272727272727275,-1,3,85,3151.65,855.1988888888889,308.41,215.1325,0.0,0.0
SYNCID0000012580,139161.5,282580.93,99,94,193,1.3582089552238805,0,3,91,16143.97,1480.4414893617022,40135.06,2854.3528282828283,0.125,0.8
SYNCID0000012581,1178.06,89972.64,262,6,268,1.1097560975609757,0,1,91,635.65,196.34333333333333,19284.28,343.40702290076337,0.15447154471544716,1.0
SYNCID0000012583,480885.39,202710.07,162,113,275,1.2133333333333334,0,2,91,87317.35,4255.622920353982,16419.76,1251.2967283950618,0.15151515151515152,0.0
SYNCID0000012584,26991.04,180971.8,74,24,98,1.75,0,2,91,10472.69,1124.6266666666668,41181.97,2445.564864864865,0.26666666666666666,0.0
SYNCID0000012585,4017.79,9875.04,4,1,5,10.5,11,3,42,4017.79,4017.79,5147.41,2468.76,0.0,0.0
SYNCID0000012587,754450.85,11252.36,2,1,3,14.5,-1,2,29,754450.85,754450.85,10947.58,5626.18,0.0,0.0
SYNCID0000012588,71102.98,16395.25,44,41,85,1.9148936170212767,0,2,90,19950.62,1734.2190243902437,2639.13,372.6193181818182,0.32142857142857145,0.6666666666666666
SYNCID0000012589,7397.05,5850.889999999999,2,2,4,18.666666666666668,-1,3,56,5600.51,3698.525,5323.95,2925.4449999999997,0.0,0.0
SYNCID0000012590,64374.66,166292.52000000002,22,22,44,2.935483870967742,0,3,91,26376.32,2926.120909090909,78728.1,7558.75090909091,0.0,0.0
SYNCID0000012592,3558.42,55644.24,197,4,201,1.1375,0,1,91,4243.42,889.605,7883.09,282.4580710659898,0.4925373134328358,0.0
SYNCID0000012593,515119.58,112636.97,84,84,168,1.338235294117647,0,3,91,210377.39,6132.375952380952,58579.14,1340.9163095238096,0.27586206896551724,0.0
SYNCID0000012595,13142.18,60489.16999999999,40,14,54,2.1951219512195124,1,1,90,4335.45,938.7271428571429,52520.84,1512.2292499999999,0.23529411764705882,0.0
SYNCID0000012596,230300.28,649463.5199999999,46,32,78,2.175,0,3,87,49954.6,7196.88375,434126.35,14118.772173913041,0.0,0.0
SYNCID0000012597,76744.61,124798.17,44,61,105,1.9361702127659575,0,3,91,14237.47,1258.1083606557377,32805.4,2836.3220454545453,0.0,0.0
SYNCID0000012598,9710.55,13462.45,7,6,13,7.888888888888889,0,3,71,3845.32,1618.425,10640.58,1923.207142857143,0.0,0.0
SYNCID0000012599,933185.9,291632.47,150,224,374,1.2465753424657535,0,3,91,187449.93,4166.008482142857,84459.54,1944.2164666666665,0.3,0.0
SYNCID0000012600,327972.74,525038.54,123,43,166,1.5166666666666666,0,3,91,109168.1,7627.273023255813,88285.39,4268.6060162601625,0.42857142857142855,0.0
SYNCID0000012601,31759.1,33189.729999999996,11,16,27,4.0476190476190474,0,3,85,8370.64,1984.94375,19495.57,3017.2481818181814,0.0,0.0
SYNCID0000012602,32080.02,110058.31,92,26,118,1.4,0,4,91,6042.36,1233.846923076923,10436.15,1196.2859782608696,0.0,0.0
SYNCID0000012603,556.52,270.52,1,2,3,27.0,-1,2,54,490.07,278.26,270.52,270.52,0.0,0.0
SYNCID0000012604,8664.25,13296.75,5,8,13,6.333333333333333,1,3,76,5705.75,1083.03125,10856.99,2659.35,0.0,0.0
SYNCID0000012605,236851.19,664347.61,145,105,250,1.467741935483871,0,3,91,17589.17,2255.725619047619,189336.47,4581.707655172414,0.0,0.0
SYNCID0000012606,310146.33,300333.85,134,108,242,1.4918032786885247,0,3,91,59888.52,2871.725277777778,39096.6,2241.2973880597015,0.0,0.0
SYNCID0000012607,3763.12,19928.97,11,5,16,7.0,0,1,91,1967.64,752.624,10371.78,1811.7245454545455,0.0,0.0
SYNCID0000012608,299540.43,247521.6,164,287,451,1.0833333333333333,0,4,91,27100.22,1043.6948780487805,14620.98,1509.2780487804878,0.0,0.0
SYNCID0000012609,93286.59,114295.81999999999,103,35,138,1.2638888888888888,0,1,91,21242.78,2665.331142857143,38762.39,1109.6681553398057,0.3108108108108108,0.0
SYNCID0000012610,27882.02,21616.09,107,15,122,1.5166666666666666,0,1,91,9366.46,1858.8013333333333,2312.92,202.01953271028037,0.18518518518518517,0.0
SYNCID0000012611,111829.84,25879.02,25,5,30,4.4,0,1,88,107902.81,22365.968,17778.98,1035.1608,0.2777777777777778,0.0
SYNCID0000012612,139940.44999999998,225814.6,256,35,291,1.0963855421686748,0,1,91,32887.77,3998.298571428571,39946.7,882.08828125,0.15865384615384615,0.0
SYNCID0000012613,32337.49,3671.1400000000003,10,21,31,2.9583333333333335,1,3,71,10719.2,1539.8804761904762,1884.49,367.11400000000003,0.0,0.0
SYNCID0000012614,239021.18,481668.77,147,73,220,1.3,0,2,91,32462.93,3274.262739726027,165432.26,3276.658299319728,0.18421052631578946,0.0
SYNCID0000012615,34105.05,50405.76,27,14,41,2.8125,1,3,90,14134.93,2436.0750000000003,27917.01,1866.88,0.09090909090909091,0.0
SYNCID0000012616,63353.549999999996,25479.64,119,2,121,1.4,0,1,91,58216.38,31676.774999999998,6723.09,214.1146218487395,0.0743801652892562,0.0
SYNCID0000012617,3010.47,27211.03,14,4,18,6.214285714285714,0,4,87,1610.91,752.6175,8528.66,1943.645,0.0,0.0
SYNCID0000012618,90067.90000000001,25564.78,16,18,34,3.3333333333333335,1,2,90,59601.23,5003.772222222223,7658.04,1597.79875,0.0,1.0
SYNCID0000012619,598679.74,58546.04,21,172,193,1.467741935483871,0,3,91,65439.5,3480.6961627906976,28310.04,2787.9066666666668,0.0,0.0
SYNCID0000012620,47916.37,76514.26,45,13,58,2.5428571428571427,0,3,89,25981.2,3685.8746153846155,25248.3,1700.3168888888888,0.25,0.0
SYNCID0000012622,1305782.86,2584089.37,467,190,657,1.2133333333333334,0,3,91,94127.59,6872.541368421053,457714.85,5533.3819486081375,0.125,0.0
SYNCID0000012623,9330.68,175512.62,573,16,589,1.011111111111111,0,1,91,1996.64,583.1675,21394.04,306.3047469458988,0.2766323024054983,0.6666666666666666
SYNCID0000012625,13220.91,7043.39,4,5,9,8.571428571428571,-1,3,60,6475.48,2644.182,4006.59,1760.8475,0.0,0.0
SYNCID0000012626,8199.23,38092.61,56,7,63,1.9111111111111112,1,1,86,4404.29,1171.3185714285714,10370.11,680.2251785714286,0.25,0.0
SYNCID0000012627,36467.42,15948.07,12,15,27,4.888888888888889,0,3,88,23181.58,2431.161333333333,5928.29,1329.0058333333334,0.0,0.0
SYNCID0000012629,389296.91000000003,10886.0,8,4,12,7.818181818181818,4,3,86,388812.88,97324.22750000001,4230.58,1360.75,0.0,0.0
SYNCID0000012630,7010.509999999999,32966.7,113,13,126,1.40625,0,1,90,3082.14,539.27,10778.84,291.74070796460177,0.25510204081632654,0.8888888888888888
SYNCID0000012631,3898.99,13635.77,2,1,3,14.0,14,3,28,3898.99,3898.99,12481.11,6817.885,0.0,0.0
SYNCID0000012632,14058.09,24620.24,25,7,32,3.4615384615384617,2,4,90,6965.51,2008.2985714285714,6396.24,984.8096,0.5,0.0
SYNCID0000012633,9731.39,18532.06,39,6,45,2.6176470588235294,2,1,89,3969.58,1621.8983333333333,3098.57,475.18102564102566,0.21212121212121213,0.6666666666666666
SYNCID0000012634,69309.16,61015.479999999996,21,70,91,1.8958333333333333,0,3,91,14040.54,990.1308571428572,26295.95,2905.4990476190474,0.4,0.0
SYNCID0000012635,82776.55,145775.74,18,19,37,3.0,1,2,90,17660.07,4356.66052631579,107064.89,8098.652222222222,0.4,0.0
SYNCID0000012636,20400.649999999998,61400.71,38,7,45,3.1379310344827585,0,2,91,17842.6,2914.378571428571,14178.3,1615.8081578947367,0.0,0.0
SYNCID0000012637,28275.670000000002,76708.52,121,21,142,1.2816901408450705,0,1,91,7332.15,1346.4604761904764,21327.88,633.9547107438017,0.2545454545454545,0.6086956521739131
SYNCID0000012638,68.49,9347.48,70,2,72,1.6981132075471699,1,1,90,91.24,34.245,1044.53,133.53542857142855,0.3333333333333333,0.0
SYNCID0000012640,140911.18,135050.91,23,41,64,2.25,0,2,90,61072.26,3436.8580487804875,65738.32,5871.778695652174,0.3333333333333333,0.0
SYNCID0000012641,24152.15,33317.1,17,8,25,4.285714285714286,1,1,90,7932.92,3019.01875,16899.31,1959.8294117647058,0.5454545454545454,0.0
SYNCID0000012642,55653.65,68619.79000000001,114,40,154,1.289855072463768,0,1,89,25861.86,1391.34125,16304.17,601.9279824561404,0.08333333333333333,0.851063829787234
SYNCID0000012643,4893809.18,49930226.54,251,87,338,1.338235294117647,0,2,91,1848492.02,56250.68022988505,14383569.87,198925.2053386454,0.125,0.0
SYNCID0000012644,10080.98,42488.37,196,4,200,1.1842105263157894,0,1,90,6983.95,2520.245,6678.59,216.77739795918367,0.19,0.0
SYNCID0000012645,2022.42,35367.56,47,3,50,2.3333333333333335,1,1,91,1187.33,674.14,10502.55,752.5012765957447,0.20930232558139536,0.0
SYNCID0000012646,7021.69,11522.15,15,11,26,3.0,2,3,69,3653.1,638.3354545454545,4500.8,768.1433333333333,0.0,0.0
SYNCID0000012647,297298.24,3194.15,7,42,49,2.676470588235294,1,3,91,233017.71,7078.529523809523,1130.82,456.3071428571429,0.0,0.0
SYNCID0000012648,1048799.4300000002,190523.59,78,30,108,1.5166666666666666,0,2,91,766019.92,34959.98100000001,31676.55,2442.610128205128,0.0,0.0
SYNCID0000012649,17324.07,27325.96,21,11,32,3.28,2,4,82,10263.17,1574.9154545454546,4135.53,1301.2361904761904,0.0,0.0
SYNCID0000012650,551361.11,43739.48,58,14,72,1.9148936170212767,1,1,90,474685.89,39382.936428571425,14145.27,754.1289655172415,0.15384615384615385,0.0
SYNCID0000012651,2607.42,5865.36,23,1,24,4.5,1,1,90,2607.42,2607.42,940.26,255.01565217391303,0.375,0.0
SYNCID0000012652,293273.61,247519.52,132,197,329,1.3,0,3,91,47749.44,1488.6985279187816,23513.02,1875.1478787878787,0.10344827586206896,1.0
SYNCID0000012653,172089.72999999998,177537.94,90,38,128,1.625,0,3,91,72444.34,4528.6771052631575,37247.03,1972.6437777777778,0.0,0.0
SYNCID0000012654,127750.66,177249.15,49,61,110,1.6545454545454545,0,3,91,34790.69,2094.2731147540985,42459.94,3617.3295918367344,0.0,0.0
SYNCID0000012655,3453.3,67069.65,234,9,243,1.0975609756097562,0,1,90,1994.7,383.70000000000005,7418.27,286.6224358974359,0.2754237288135593,1.0
SYNCID0000012656,593274.72,295861.14,108,37,145,1.4918032786885247,0,3,91,443110.18,16034.451891891891,44384.27,2739.455,0.0,0.0
SYNCID0000012657,367055.16000000003,451869.68,123,109,232,1.378787878787879,0,2,91,75933.45,3367.478532110092,96644.92,3673.7372357723575,0.0,0.0
SYNCID0000012658,46064.6,146588.41,462,39,501,1.0,0,1,91,8634.9,1181.1435897435897,10732.83,317.2909307359308,0.20434782608695654,0.868421052631579
SYNCID0000012660,19321.11,75934.1,2,1,3,40.5,-1,2,81,19321.11,19321.11,75726.72,37967.05,0.0,0.0
SYNCID0000012661,317552.44,36814.72,123,24,147,1.2857142857142858,0,1,90,297378.46,13231.351666666667,8890.89,299.3066666666667,0.28448275862068967,0.8275862068965517
SYNCID0000012662,43401.03,80550.69,25,30,55,2.289473684210526,1,3,87,5375.88,1446.701,37860.55,3222.0276,0.3,0.0
SYNCID0000012663,488798.64,675411.7,260,143,403,1.1097560975609757,0,2,91,61065.4,3418.1723076923076,108973.75,2597.7373076923077,0.0,0.0
SYNCID0000012664,2096.59,18318.07,110,2,112,1.378787878787879,1,1,91,1561.12,1048.295,4299.11,166.52790909090908,0.11607142857142858,0.0
SYNCID0000012665,20337.06,77813.77,22,25,47,2.4722222222222223,1,2,89,7785.64,813.4824000000001,29777.08,3536.989545454546,0.0,0.0
SYNCID0000012666,371242.23000000004,150506.52,141,85,226,1.1375,0,1,91,157939.48,4367.555647058824,70473.96,1067.4221276595745,0.37168141592920356,0.0
SYNCID0000012667,5997.15,638.68,1,5,6,14.2,-1,2,71,5238.19,1199.4299999999998,638.68,638.68,0.0,0.0
SYNCID0000012668,4463859.94,762904.9,108,33,141,1.6545454545454545,0,2,91,4372686.11,135268.48303030303,514474.43,7063.934259259259,0.0,0.0
SYNCID0000012669,32451.95,56945.11,8,15,23,5.375,0,2,86,16126.62,2163.4633333333336,22528.12,7118.13875,0.0,0.0
SYNCID0000012670,137200.88999999998,52502.5,121,35,156,1.1973684210526316,0,1,91,117371.26,3920.025428571428,9983.78,433.90495867768595,0.2727272727272727,0.8888888888888888
SYNCID0000012671,7810.8,121167.67,9,7,16,7.0,1,2,91,2779.73,1115.8285714285714,80965.08,13463.074444444444,0.0,0.0
SYNCID0000012672,41082.62,551437.14,73,22,95,1.851063829787234,0,3,87,11942.09,1867.3918181818183,224560.44,7553.9334246575345,0.6,0.0
SYNCID0000012673,2464.14,98.0,2,9,11,9.25,0,3,74,1063.6,273.7933333333333,80.38,49.0,0.0,0.0
SYNCID0000012674,27800.77,29363.98,14,7,21,5.294117647058823,1,2,90,24691.63,3971.5385714285717,7555.51,2097.427142857143,0.3333333333333333,0.0
SYNCID0000012675,14972.2,16845.61,47,4,51,2.4594594594594597,0,1,91,13632.49,3743.05,2594.94,358.4172340425532,0.18181818181818182,0.0
SYNCID0000012676,16648.11,37916.32,121,6,127,1.3,0,1,91,10215.19,2774.685,11082.23,313.35801652892565,0.10655737704918032,0.5
SYNCID0000012677,104742.90000000001,10026.75,30,19,49,2.3947368421052633,1,4,91,99799.47,5512.784210526316,2903.28,334.225,0.09523809523809523,0.0
SYNCID0000012678,46962.35,24286.93,11,11,22,5.294117647058823,0,3,90,22804.35,4269.304545454545,11591.26,2207.902727272727,0.0,0.0
SYNCID0000012679,42.44,11130.51,6,1,7,13.0,-1,2,78,42.44,42.44,5678.19,1855.085,0.0,0.0
SYNCID0000012680,130122.7,519087.55000000005,94,31,125,1.4918032786885247,0,2,91,50004.95,4197.506451612903,176270.82,5522.207978723405,0.0,0.0
SYNCID0000012681,22196.780000000002,23680.019999999997,53,8,61,1.8958333333333333,1,1,91,6760.59,2774.5975000000003,11837.06,446.7928301886792,0.16666666666666666,1.0
SYNCID0000012682,9689.19,62600.700000000004,19,4,23,4.7368421052631575,0,2,90,6477.73,2422.2975,21536.4,3294.7736842105264,0.0,0.0
SYNCID0000012683,122507.41,147549.02,35,42,77,2.275,0,3,91,36281.71,2916.8430952380954,57233.14,4215.686285714285,0.0,0.0
SYNCID0000012684,26160.02,76382.5,85,58,143,1.2328767123287672,0,4,90,7284.58,451.0348275862069,7347.18,898.6176470588235,0.2692307692307692,0.0
SYNCID0000012685,2383.13,4327.5199999999995,6,3,9,10.714285714285714,15,2,75,1095.64,794.3766666666667,3048.18,721.2533333333332,0.0,0.5
SYNCID0000012686,18251.969999999998,68842.58,38,15,53,2.727272727272727,0,2,90,10603.91,1216.7979999999998,20169.82,1811.6468421052632,0.0,0.0
SYNCID0000012687,4964.03,40572.11,99,5,104,1.5423728813559323,0,1,91,3087.83,992.8059999999999,5903.06,409.81929292929294,0.1797752808988764,0.0
SYNCID0000012689,32821.12,4829.34,12,11,23,4.833333333333333,0,3,87,15477.2,2983.738181818182,1638.99,402.445,0.3333333333333333,1.0
SYNCID0000012690,193984.06,321047.46,79,37,116,1.6545454545454545,0,3,91,109336.16,5242.812432432433,73101.6,4063.8918987341776,0.2222222222222222,0.0
SYNCID0000012691,4988.53,40636.93,168,7,175,1.1518987341772151,0,1,91,2676.35,712.6471428571429,9089.59,241.8864880952381,0.2046783625730994,0.0
SYNCID0000012693,107454.18,8343.65,12,13,25,4.55,2,2,91,50575.44,8265.706153846153,1821.64,695.3041666666667,0.0,0.0
SYNCID0000012694,24560.65,16054.18,19,3,22,4.470588235294118,2,4,76,15070.32,8186.883333333334,2846.44,844.9568421052631,0.0,0.0
SYNCID0000012695,779506.77,298692.64999999997,32,168,200,1.5689655172413792,0,3,91,54000.99,4639.92125,141805.09,9334.145312499999,0.0,0.0
SYNCID0000012696,121055.28,4187610.1599999997,23,59,82,1.7916666666666667,0,3,86,22684.32,2051.784406779661,3891483.15,182070.0069565217,0.0,0.0
SYNCID0000012697,70558.06,123168.92,106,62,168,1.4444444444444444,0,3,91,8193.93,1138.0332258064516,20964.4,1161.9709433962264,0.225,1.0
SYNCID0000012698,16088.0,18123.65,9,7,16,5.928571428571429,1,3,83,13305.62,2298.285714285714,13123.91,2013.738888888889,0.0,0.0
SYNCID0000012699,23994.190000000002,12102.64,10,3,13,6.818181818181818,5,3,75,23300.88,7998.063333333334,4284.82,1210.264,0.0,0.0
SYNCID0000012700,1176611.81,414128.84,189,129,318,1.4444444444444444,0,2,91,765469.37,9121.021782945736,22808.38,2191.157883597884,0.0,0.0
SYNCID0000012701,10107.64,8068.91,4,5,9,12.857142857142858,11,3,90,5744.02,2021.5279999999998,6265.42,2017.2275,0.0,0.0
SYNCID0000012703,28830.679999999997,17697.07,99,12,111,1.4918032786885247,0,1,91,10496.47,2402.5566666666664,1907.4,178.75828282828283,0.1262135922330097,0.0
SYNCID0000012704,57996.12,901.74,6,5,11,7.0,2,1,70,56412.37,11599.224,583.76,150.29,0.75,0.6666666666666666
SYNCID0000012705,490824.06,511600.94,302,143,445,1.1666666666666667,0,3,91,37657.27,3432.3360839160837,66990.77,1694.0428476821191,0.19047619047619047,0.0
SYNCID0000012706,7176.44,138111.81,46,14,60,2.175,0,1,87,1464.43,512.6028571428571,108985.24,3002.430652173913,0.5263157894736842,0.0
SYNCID0000012707,2072.45,1511.0,5,1,6,13.8,-1,2,69,2072.45,2072.45,457.74,302.2,0.0,0.0
SYNCID0000012708,27819.34,31306.13,21,12,33,3.56,1,2,89,15593.94,2318.278333333333,18820.77,1490.7680952380954,0.2222222222222222,0.0
SYNCID0000012710,31891.980000000003,102590.95999999999,86,21,107,1.6363636363636365,0,4,90,14073.37,1518.6657142857143,10280.59,1192.9181395348837,0.3181818181818182,0.0
SYNCID0000012711,42339.409999999996,48299.35,94,4,98,1.5689655172413792,0,1,91,40603.89,10584.852499999999,22840.55,513.8228723404255,0.44086021505376344,0.0
SYNCID0000012712,312.99,7862.55,22,2,24,4.684210526315789,2,1,89,156.74,156.495,3621.19,357.38863636363635,0.38095238095238093,0.0
SYNCID0000012713,79699.36,51639.32,16,13,29,4.090909090909091,0,3,90,39111.79,6130.72,29026.23,3227.4575,0.16666666666666666,0.0
SYNCID0000012714,140566.35,96966.58,17,16,33,3.3333333333333335,2,3,90,56043.2,8785.396875,46645.61,5703.916470588236,0.4,0.0
SYNCID0000012716,15059.9,1594.21,4,1,5,23.0,-1,2,69,15059.9,15059.9,836.76,398.5525,0.0,0.0
SYNCID0000012717,7091095.759999999,2954803.87,815,455,1270,1.1097560975609757,0,3,91,4239975.77,15584.825846153844,133820.57,3625.526220858896,0.1411042944785276,0.3333333333333333
SYNCID0000012718,83655.46,44154.560000000005,27,18,45,2.935483870967742,0,2,91,28121.55,4647.525555555556,12392.7,1635.3540740740743,0.3333333333333333,0.5
SYNCID0000012719,-31727.250000000004,51092.59,209,8,217,1.1097560975609757,0,1,91,1637.16,-3965.9062500000005,6718.19,244.46215311004784,0.16585365853658537,1.0
SYNCID0000012720,24277.61,17095.2,90,3,93,1.5254237288135593,1,1,90,23831.99,8092.536666666667,4524.66,189.9466666666667,0.3010752688172043,0.0
SYNCID0000012721,107717.7,45007.59,72,45,117,1.5166666666666666,0,3,91,23078.03,2393.7266666666665,5825.14,625.1054166666667,0.3684210526315789,0.0
SYNCID0000012723,630196.06,113126.96,98,23,121,1.4516129032258065,0,4,90,489245.21,27399.828695652177,10654.02,1154.3567346938776,0.2857142857142857,0.0
SYNCID0000012724,281.68,27428.31,102,4,106,1.3846153846153846,1,1,90,170.91,70.42,5808.06,268.90500000000003,0.1568627450980392,0.0
SYNCID0000012725,36341.34,4290.42,16,11,27,4.090909090909091,2,0,90,10017.88,3303.7581818181816,1035.5,268.15125,0.0,0.4
SYNCID0000012726,87138.89,60028.69,104,37,141,1.318840579710145,0,1,91,16457.48,2355.1051351351352,4046.33,577.1989423076923,0.15873015873015872,0.6666666666666666
SYNCID0000012727,15151.640000000001,163531.43,182,17,199,1.267605633802817,0,1,90,4072.11,891.2729411764707,48673.1,898.5243406593406,0.27710843373493976,0.0
SYNCID0000012728,158.79,47283.62,5,1,6,17.8,7,2,89,158.79,158.79,23250.18,9456.724,0.0,0.0
SYNCID0000012730,2216.78,1186.93,1,6,7,14.5,15,4,87,1068.75,369.46333333333337,1186.93,1186.93,0.0,0.0
SYNCID0000012731,51521.979999999996,92987.21,11,11,22,4.944444444444445,1,3,89,25128.44,4683.816363636363,73221.36,8453.382727272729,0.0,0.0
SYNCID0000012732,334933.43999999994,521583.94999999995,53,23,76,1.6851851851851851,1,0,91,292750.18,14562.323478260867,491290.56,9841.206603773584,0.3181818181818182,0.8214285714285714
SYNCID0000012733,12702.4,53.72,1,14,15,7.5,1,3,90,6579.17,907.3142857142857,53.72,53.72,0.0,0.0
SYNCID0000012734,1892.96,7946.990000000001,40,3,43,2.75,0,1,88,1462.97,630.9866666666667,2831.3,198.67475000000002,0.25,0.0
SYNCID0000012735,1448.9799999999998,60950.12,305,6,311,1.0459770114942528,0,1,91,1026.1,241.49666666666664,3440.46,199.83645901639346,0.4212218649517685,0.0
SYNCID0000012736,167116.76,286669.83,89,37,126,1.6851851851851851,0,2,91,46911.47,4516.66918918919,55195.49,3221.009325842697,0.0,0.0
SYNCID0000012737,47346.06,6093.44,4,1,5,20.5,-1,3,82,47346.06,47346.06,5664.87,1523.36,0.0,0.0
SYNCID0000012738,109302.42,232576.87,276,139,415,1.0340909090909092,0,4,91,12745.99,786.348345323741,10822.55,842.6698188405796,0.0,1.0
SYNCID0000012739,224312.66,2670177.7800000003,51,28,79,2.1666666666666665,0,2,91,200372.91,8011.166428571429,2470592.68,52356.42705882354,0.0,0.0
SYNCID0000012741,1743.39,37650.29,125,3,128,1.318840579710145,0,1,91,1057.66,581.13,4650.95,301.20232,0.11570247933884298,0.0
SYNCID0000012742,4416.01,42843.5,169,4,173,1.2133333333333334,0,1,91,2693.87,1104.0025,11868.55,253.51183431952663,0.3132530120481928,0.6
SYNCID0000012743,5612.58,5209.92,5,8,13,6.75,1,3,81,1929.91,701.5725,4964.78,1041.984,0.25,0.5
SYNCID0000012744,362991.15,496088.60000000003,90,87,177,1.4,0,2,91,61031.81,4172.312068965518,287801.5,5512.095555555556,0.07407407407407407,0.0
SYNCID0000012745,1596526.21,7095392.54,727,285,1012,1.0340909090909092,0,3,91,244624.66,5601.846350877193,3477741.33,9759.824676753782,0.3003412969283277,0.0
SYNCID0000012746,1553.35,20599.96,34,9,43,2.5757575757575757,1,1,85,569.38,172.59444444444443,9341.98,605.8811764705882,0.52,1.0
SYNCID0000012747,250744.87,177205.9,468,37,505,1.0340909090909092,0,1,91,191920.52,6776.888378378379,17770.54,378.64508547008546,0.375,1.0
